sub_group,week_ending,group_units,group_baseline,promo_intensity,segment,brand,base_size,pack_type,avg_discount_depth,group_lift_pct,month,quarter,is_holiday_week,base_size_numeric,base_size_bucket,brand_grp,discount_depth_bucket
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-03-08,5.832536959275727,3.251614199002383,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.7937358500480124,3,Q1,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-03-15,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,3,Q1,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-03-22,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,3,Q1,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-03-29,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,3,Q1,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-04-05,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,4,Q2,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-04-12,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,4,Q2,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-04-19,2.9273256272448465,3.3790497096948067,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.13368376356048328,4,Q2,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-04-26,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,4,Q2,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-05-03,8.781998562416122,3.3526426287814886,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,1.6194257887867765,5,Q2,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-05-10,2.9383827748518296,3.4832385802199943,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.15642218952850273,5,Q2,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-05-17,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,5,Q2,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-05-24,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,5,Q2,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-05-31,11.443714159595965,15.317544268264825,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.2529015122022356,5,Q2,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-06-07,17.011096383119916,28.768385042333833,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.40868782317507896,6,Q2,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-06-14,28.455027349531704,32.29044656024276,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.11877876026135155,6,Q2,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-06-21,25.516644574679873,27.843605981960987,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.08357255912860859,6,Q2,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-06-28,17.011096383119916,27.941171934685876,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.39118171482268715,6,Q2,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-07-05,25.516644574679873,26.167965757193528,0.6666666666666666,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,15.831140575985241,-0.024890019673562438,7,Q3,1,30.43,medium,Other,deep
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-07-12,11.443930966411788,18.46198796741271,0.3333333333333333,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,15.831147652066337,-0.3801354985924868,7,Q3,0,30.43,medium,Other,deep
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-07-19,45.466123732651624,34.01379137625217,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.33669673073832246,7,Q3,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-07-26,68.04438553247968,26.989003613854376,0.6666666666666666,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,8.355320458282739,1.521189240848824,7,Q3,0,30.43,medium,Other,medium
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-08-02,42.581942661755605,25.801637862860048,0.6666666666666666,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,13.192611258481,0.6503581240883094,8,Q3,0,30.43,medium,Other,medium
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-08-09,37.00463068606693,32.29905861066318,0.3333333333333333,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,13.19272175373094,0.14568759207893006,8,Q3,0,30.43,medium,Other,medium
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-08-16,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,8,Q3,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-08-23,8.516388532351119,12.877172116321045,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.3386445055310625,8,Q3,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-08-30,51.098352874788304,27.853008545515838,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.8345721178122003,8,Q3,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-09-06,34.06559749076764,28.723255364543363,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.1859936159192799,9,Q3,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-09-13,25.549187277734937,28.663933322162297,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.10866429283866319,9,Q3,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-09-20,19.971810260001536,29.16177994803703,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.31513747461269415,9,Q3,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-09-27,25.469835983143646,11.577432371679455,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,1.1999554966477355,9,Q3,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-10-04,16.979876201641375,12.156152587292278,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.3968133486076582,10,Q4,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-10-11,16.979876201641375,26.67835758938431,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.36353367538645237,10,Q4,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-10-18,16.979876201641375,13.534013258937392,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.2546076227927776,10,Q4,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-10-25,16.98551317885278,24.453444042837898,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.3053938271804449,10,Q4,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-11-01,50.95653953655834,23.640768500788212,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,1.1554519065173108,11,Q4,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-11-08,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,11,Q4,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-11-15,59.449317806666315,23.88128968543822,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,1.4893679775977906,11,Q4,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-11-22,17.07223590518206,12.320164271104153,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.3857149571636367,11,Q4,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-11-29,8.536117952591031,10.837746573124054,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.2123715114579915,11,Q4,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-12-06,20.02275986171999,26.376858050193363,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.2408967048456627,12,Q4,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-12-13,17.07223590518206,10.801333322947054,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.5805674535487848,12,Q4,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-12-20,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,12,Q4,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2025-12-27,17.141614086245482,10.305226736472552,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.6633902896650875,12,Q4,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2026-01-03,17.141614086245482,10.714713536636042,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.5998201004286681,1,Q1,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2026-01-10,8.570828723804324,13.501987330469008,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.36521724439311815,1,Q1,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2026-01-17,25.626587310983822,13.226698659917078,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.9374893138409552,1,Q1,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2026-01-24,17.08437708686816,24.038556915919923,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.2892927330611201,1,Q1,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2026-01-31,0.0,0.0,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,,1,Q1,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2026-02-07,8.54218854343408,11.526546481905813,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.25891171680576924,2,Q1,0,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2026-02-14,17.04578547365163,13.435038317466917,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,0.2687559998612266,2,Q1,1,30.43,medium,Other,none (no promo that week)
SFW|13E LIGHT (DOS AMIGOS INC)|30.43 FLUID OUNCE|SINGLE PACK,2026-02-21,17.04578547365163,23.836994603085174,0.0,SFW,13E LIGHT (DOS AMIGOS INC),30.43 FLUID OUNCE,SINGLE PACK,0.0,-0.2849020710251187,2,Q1,0,30.43,medium,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-01-04,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,1,Q1,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-02-22,16.955593838269177,20.84578230893522,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,-0.1866175331303625,2,Q1,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-03-01,33.911187676538354,21.688143853260257,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,0.5635818309753914,3,Q1,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-03-08,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,3,Q1,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-03-15,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,3,Q1,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-03-22,1.9512613424088,9.27543661291307,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,-0.789631321538838,3,Q1,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-03-29,48.20699549828852,22.11401183678103,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,1.1799298948600747,3,Q1,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-04-05,20.843807273242447,9.792864970621544,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,1.1284687714753112,4,Q2,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-04-12,11.764805053830123,9.882395426483487,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,0.19048110767780368,4,Q2,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-04-19,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,4,Q2,1,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-04-26,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,4,Q2,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-05-03,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,5,Q2,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-05-10,34.02136890033971,24.140806125268714,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,0.40928884991660625,5,Q2,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-05-17,25.51601583491399,24.119796211773902,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,0.057886874784561115,5,Q2,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-05-24,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,5,Q2,1,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-05-31,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,5,Q2,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-06-07,8.505548191559958,11.013415114224982,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,-0.22771019676048077,6,Q2,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-06-14,25.516644574679873,25.07448868913331,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,0.017633694988890513,6,Q2,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-06-21,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,6,Q2,1,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-06-28,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,6,Q2,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-07-05,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,7,Q3,1,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-07-12,8.505548191559958,15.091119715012661,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,-0.43638720305832374,7,Q3,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-07-19,34.02219276623984,26.41271701050032,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,0.2880989393372287,7,Q3,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-07-26,8.505548191559958,14.248258979950124,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,-0.4030464912570159,7,Q3,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-08-02,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,8,Q3,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-08-09,32.16610961597742,25.94896179597813,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,0.23959138977817973,8,Q3,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-08-16,28.85763760651539,25.778869762810675,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,0.11942990022573571,8,Q3,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-08-23,25.54916559705336,13.871887120380588,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,0.8417945139934497,8,Q3,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-08-30,8.516388532351119,10.662981075942112,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,-0.20131260932593692,8,Q3,1,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-09-06,17.03279874538382,14.122747001406777,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,0.20605422894619357,9,Q3,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-09-13,8.516388532351119,14.093579339680353,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,-0.39572564732556625,9,Q3,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-09-20,25.549187277734937,22.644986345972413,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,0.12824918007862077,9,Q3,0,16.0,small,Other,none (no promo that week)
SFW|ACTIVATE (UNIQUE BEVERAGE COMPANY LLC)|16 FLUID OUNCE|SINGLE PACK,2025-09-27,0.0,0.0,0.0,SFW,ACTIVATE (UNIQUE BEVERAGE COMPANY LLC),16 FLUID OUNCE,SINGLE PACK,0.0,,9,Q3,0,16.0,small,Other,none (no promo that week)
